##chr	start	end	 ...WT_hMeDIP.bg	NonoKO_hMeDIP.bg
chr1	122015496	122019496	NM_001037999	4000	-	25881.98	28654.32
chr1	122015673	122019673	NM_007830	4000	-	27650.24	28780.29
chr1	122015763	122019763	NM_001172074	4000	+	28302.58	28517.49
chr1	122015763	122019763	NM_028439	4000	+	28302.58	28517.49
chr1	122159857	122163857	NM_133186	4000	-	24808.63	17948.24
chr1	122165659	122169659	NM_001085409	4000	-	12108.43	17645.16
chr1	122235158	122239158	NM_207233	4000	+	11586.35	8782.02
chr1	122399601	122403601	NM_010766	4000	-	9966.79	12026.25
chr1	122497063	122501063	NM_010133	4000	+	15469.2	21523.45
chr1	122981981	122985981	NR_038008	4000	+	13839.59	16683.8
chr1	122981981	122985981	NR_110450	4000	+	13839.59	16683.8
chr1	123222255	123226255	NM_001271531	4000	-	18990.72	12122.48
chr1	123222601	123226601	NM_001271532	4000	-	19042.2	11373.49
chr1	123222601	123226601	NM_001357251	4000	-	19042.2	11373.49
chr1	123222601	123226601	NM_133748	4000	-	19042.2	11373.49
chr1	123227166	123231166	NM_178082	4000	-	2971.62	1758.0
chr1	123325643	123329643	NM_001025156	4000	+	10436.38	6147.07
chr1	123325643	123329643	NM_029955	4000	+	10436.38	6147.07
chr1	123423042	123427042	NM_010483	4000	-	11671.21	11221.11
chr1	123462557	123466557	NM_025860	4000	-	8332.07	6147.28
chr1	124099721	124103721	NR_151524	4000	+	3571.03	3516.0
chr1	12414066	12418066	NR_105759	4000	+	4161.24	5269.53
chr1	125940136	125944136	NM_199021	4000	-	17394.5	14930.13
chr1	12655643	12659643	NR_045297	4000	+	7143.53	7903.05
chr1	12680510	12684510	NM_001198565	4000	+	7140.85	4353.33
chr1	12680510	12684510	NM_001198566	4000	+	7140.85	4353.33
chr1	12706625	12710625	NM_172294	4000	+	13092.89	18740.24
chr1	127330304	127334304	NM_001205385	4000	-	8231.58	11417.33
chr1	127330304	127334304	NM_001205386	4000	-	8231.58	11417.33
chr1	127330304	127334304	NM_023735	4000	-	8231.58	11417.33
chr1	127455171	127459171	NM_001356294	4000	+	11809.9	12812.34
chr1	127455578	127459578	NM_028787	4000	+	12653.69	11723.22
chr1	127571572	127575572	NM_027677	4000	+	24364.91	22214.05
chr1	127805964	127809964	NM_001311090	4000	-	7172.98	2634.96
chr1	127806791	127810791	NM_145100	4000	-	9133.18	2922.1
chr1	127807505	127811505	NM_001311089	4000	-	8567.38	2671.08
chr1	128387504	128391504	NM_172484	4000	-	10712.57	12296.24
chr1	128725209	128729209	NM_001081756	4000	-	24996.42	32490.56
chr1	128725209	128729209	NM_176957	4000	-	24996.42	32490.56
chr1	129099562	129103562	NM_145128	4000	+	9603.34	8367.94
chr1	129572598	129576598	NM_028135	4000	-	25032.27	17386.35
chr1	129623989	129627989	NM_001033041	4000	+	10147.4	4391.4
chr1	129668631	129672631	NR_045298	4000	-	6390.92	6581.59
chr1	129668740	129672740	NM_028399	4000	+	6632.61	6900.96
chr1	129734867	129738867	NM_011737	4000	-	10828.0	5273.17
chr1	129763349	129767349	NM_178690	4000	+	7137.43	7350.2
chr1	12979216	12983216	NM_172841	4000	-	11901.84	11955.28
chr1	129997048	130001048	NM_027678	4000	-	5348.65	4387.68
chr1	129997578	130001578	NM_001357573	4000	-	1980.0	228.54
chr1	129997624	130001624	NM_001285945	4000	-	1888.92	93.76
chr1	129997882	130001882	NM_181750	4000	+	1782.0	0.0
chr1	130036563	130040563	NM_001357482	4000	+	9379.76	10270.66
chr1	130096937	130100937	NR_029543	4000	+	2287.74	1758.0
chr1	130138713	130142713	NM_001356529	4000	+	8944.28	11535.06
chr1	130138713	130142713	NM_026390	4000	+	8944.28	11535.06
chr1	130222895	130226895	NM_001081078	4000	-	8436.37	9660.82
chr1	130254282	130258282	NM_001313695	4000	-	7616.73	5736.2
chr1	130254282	130258282	NM_008567	4000	-	7616.73	5736.2
chr1	130311993	130315993	NM_145507	4000	-	726.66	4973.12
chr1	130311993	130315993	NM_177445	4000	-	726.66	4973.12
chr1	130486876	130490876	NM_001356509	4000	-	5743.33	11057.08
chr1	130486876	130490876	NM_009911	4000	-	5743.33	11057.08
chr1	13115244	13119244	NM_001081209	4000	-	22567.28	20301.96
chr1	131167880	131171880	NM_172485	4000	+	8619.99	10767.02
chr1	132317400	132321400	NR_151525	4000	+	11900.49	14210.39
chr1	132317620	132321620	NM_001317361	4000	-	11757.93	13390.59
chr1	132317620	132321620	NM_007827	4000	-	11757.93	13390.59
chr1	132357321	132361321	NM_010016	4000	-	4124.76	3191.31
chr1	132524183	132528183	NM_009581	4000	-	1144.44	2372.83
chr1	132556195	132560195	NM_007576	4000	-	9818.85	3459.47
chr1	132576148	132580148	NR_028304	4000	-	8218.72	8783.93
chr1	132609153	132613153	NM_001162416	4000	-	7940.69	7230.49
chr1	132610398	132614398	NM_008825	4000	-	5647.83	4480.35
chr1	132610398	132614398	NR_027859	4000	-	5647.83	4480.35
chr1	132611903	132615903	NM_178691	4000	+	5004.77	8089.1
chr1	132623830	132627830	NM_001162415	4000	-	10252.74	8982.8
chr1	132626552	132630552	NM_177604	4000	+	12981.8	12930.64
chr1	132660960	132664960	NR_151623	4000	+	21038.08	22372.33
chr1	132695478	132699478	NM_001170632	4000	+	9499.05	14373.17
chr1	132695478	132699478	NM_144960	4000	+	9499.05	14373.17
chr1	132721260	132725260	NM_011082	4000	+	8021.1	10543.18
chr1	132760353	132764353	NM_026976	4000	+	15043.11	19877.3
chr1	132781988	132785988	NM_053095	4000	-	10830.13	9326.36
chr1	132805873	132809873	NM_001311091	4000	-	21272.18	15806.25
chr1	132805873	132809873	NM_021380	4000	-	21272.18	15806.25
chr1	132834692	132838692	NM_001009940	4000	-	11111.82	11397.99
chr1	132834692	132838692	NM_001355135	4000	-	11111.82	11397.99
chr1	132914421	132918421	NM_010548	4000	+	27971.94	22830.56
chr1	132992420	132996420	NM_008551	4000	-	14654.79	11182.42
chr1	133032811	133036811	NM_145508	4000	-	10583.63	7093.17
chr1	133047783	133051783	NM_001136070	4000	+	10115.97	7963.18
chr1	133047783	133051783	NM_010709	4000	+	10115.97	7963.18
chr1	133094762	133098762	NM_001311094	4000	-	44112.25	36765.64
chr1	133139755	133143755	NM_001313731	4000	-	22671.4	21076.71
chr1	133139755	133143755	NM_018750	4000	-	22671.4	21076.71
chr1	133174140	133178140	NM_019777	4000	-	17749.95	21105.36
chr1	133421938	133425938	NM_001081011	4000	-	12363.21	9845.47
chr1	133422479	133426479	NM_175382	4000	+	13044.99	7906.54
chr1	133493690	133497690	NM_011924	4000	+	38091.62	34594.13
chr1	133532890	133536890	NM_007799	4000	+	10469.49	9528.91
chr1	133583271	133587271	NM_001311096	4000	+	38767.91	35449.9
chr1	133583271	133587271	NM_145509	4000	+	38767.91	35449.9
chr1	13360510	13364510	NM_001302702	4000	-	8802.21	5795.24
chr1	13362164	13366164	NM_008678	4000	-	7888.83	6183.74
chr1	133638598	133642598	NM_177243	4000	+	23799.87	15772.11
chr1	133691971	133695971	NM_178079	4000	+	16661.85	14930.85
chr1	133691974	133695974	NM_001357478	4000	+	16661.85	14930.85
chr1	133722588	133726588	NM_173865	4000	+	9080.86	9214.31
chr1	133761853	133765853	NM_144875	4000	+	23207.66	12294.84
chr1	133805034	133809034	NM_001145804	4000	+	3569.61	5269.2
chr1	133805034	133809034	NM_175294	4000	+	3569.61	5269.2
chr1	133857491	133861491	NM_001177628	4000	+	26674.66	18118.61
chr1	133865185	133869185	NM_145977	4000	+	30574.28	33667.07
chr1	133902181	133906181	NM_007923	4000	+	7634.98	8780.32
chr1	133962639	133966639	NM_001114662	4000	-	17373.69	23709.22
chr1	133962639	133966639	NM_172510	4000	-	17373.69	23709.22
chr1	134034262	134038262	NM_008795	4000	-	35287.42	28086.11
chr1	134086012	134090012	NM_001033250	4000	+	20932.91	15260.39
chr1	134086012	134090012	NM_001311104	4000	+	20932.91	15260.39
chr1	134092664	134096664	NR_029777	4000	+	25037.46	23478.77
chr1	134120890	134124890	NM_001311102	4000	+	17374.7	12586.6
chr1	134120890	134124890	NM_001311103	4000	+	17374.7	12586.6
chr1	134120890	134124890	NR_132336	4000	+	17374.7	12586.6
chr1	134193202	134197202	NM_144810	4000	+	36399.85	29212.06
chr1	134210701	134214701	NM_001195025	4000	+	14219.42	10625.15
chr1	134210701	134214701	NM_028778	4000	+	14219.42	10625.15
chr1	134262525	134266525	NM_001311108	4000	-	12805.7	20795.54
chr1	134284895	134288895	NM_001311107	4000	-	17827.01	12683.1
chr1	134285963	134289963	NM_178874	4000	-	18833.92	16404.56
chr1	134312029	134316029	NM_172516	4000	+	18597.62	7419.65
chr1	134371943	134375943	NM_001357486	4000	+	5910.77	3513.0
chr1	134371943	134375943	NM_001357487	4000	+	5910.77	3513.0
chr1	134371943	134375943	NM_172517	4000	+	5910.77	3513.0
chr1	134400806	134404806	NM_029025	4000	+	20751.57	27915.68
chr1	134437517	134441517	NM_177129	4000	-	13707.22	15291.53
chr1	134537435	134541435	NM_001160316	4000	-	12861.45	20210.6
chr1	134601903	134605903	NM_001160318	4000	-	25774.07	32235.72
chr1	134623929	134627929	NR_045892	4000	+	17006.6	19326.63
chr1	134636374	134640374	NM_001160317	4000	-	33352.96	20894.83
chr1	134636374	134640374	NM_182716	4000	-	33352.96	20894.83
chr1	134774931	134778931	NM_010732	4000	+	25636.15	24434.37
chr1	134919993	134923993	NM_001302801	4000	-	14020.32	7901.94
chr1	134919993	134923993	NM_001302803	4000	-	14020.32	7901.94
chr1	134919993	134923993	NM_001302804	4000	-	14020.32	7901.94
chr1	134919993	134923993	NM_008575	4000	-	14020.32	7901.94
chr1	134919993	134923993	NR_126506	4000	-	14020.32	7901.94
chr1	134925164	134929164	NM_001302802	4000	-	14872.02	16980.31
chr1	134940588	134944588	NM_001099276	4000	+	16996.67	9976.08
chr1	135025742	135029742	NM_133819	4000	+	11025.42	6100.84
chr1	135140673	135144673	NM_001160268	4000	+	34485.79	31987.43
chr1	135140673	135144673	NM_182930	4000	+	34485.79	31987.43
chr1	135164385	135168385	NR_037984	4000	-	31375.49	30463.47
chr1	135204399	135208399	NM_026680	4000	+	24257.15	37566.03
chr1	135221788	135225788	NM_178260	4000	+	46235.59	41305.39
chr1	135245142	135249142	NM_031193	4000	+	25571.68	39995.84
chr1	135245250	135249250	NM_031192	4000	+	25783.75	41222.43
chr1	135258148	135262148	NM_175443	4000	+	36674.34	38858.95
chr1	135318789	135322789	NM_011439	4000	-	16331.71	14254.26
chr1	135504857	135508857	NM_009227	4000	-	14783.89	4412.77
chr1	135555462	135559462	NM_001166552	4000	-	9660.69	14000.11
chr1	135555976	135559976	NM_001276767	4000	-	8017.23	14018.2
chr1	135555976	135559976	NM_001357228	4000	-	8017.23	14018.2
chr1	135555976	135559976	NM_144530	4000	-	8017.23	14018.2
chr1	135584593	135588593	NM_172842	4000	-	35443.32	28396.46
chr1	135584685	135588685	NM_001159649	4000	-	35967.3	28097.75
chr1	135621222	135625222	NR_105868	4000	-	17621.24	18491.05
chr1	135648324	135652324	NM_001167949	4000	-	15828.87	26565.76
chr1	135648324	135652324	NM_213616	4000	-	15828.87	26565.76
chr1	13577991	13581991	NM_028173	4000	-	11323.61	16107.63
chr1	135801750	135805750	NM_001160421	4000	-	32167.73	23481.35
chr1	135801750	135805750	NM_001160422	4000	-	32167.73	23481.35
chr1	135801750	135805750	NM_054076	4000	-	32167.73	23481.35
chr1	135802576	135806576	NM_001160420	4000	-	33777.09	25671.96
chr1	135815978	135819978	NM_054077	4000	-	14253.54	12652.09
chr1	135931830	135935830	NM_021355	4000	+	10826.94	10538.74
chr1	135973732	135977732	NM_007570	4000	-	31627.74	28610.96
chr1	136005818	136009818	NM_001284524	4000	+	10256.63	15515.32
chr1	136005818	136009818	NM_001284525	4000	+	10256.63	15515.32
chr1	136005818	136009818	NM_027979	4000	+	10256.63	15515.32
chr1	136076980	136080980	NM_007695	4000	+	19798.52	22066.09
chr1	136088024	136092024	NM_001357515	4000	+	20204.85	24960.47
chr1	136088024	136092024	NM_016749	4000	+	20204.85	24960.47
chr1	136129433	136133433	NM_001291928	4000	-	38299.08	35157.64
chr1	136130034	136134034	NM_001008533	4000	-	30779.93	26564.68
chr1	136130034	136134034	NM_001039510	4000	-	30779.93	26564.68
chr1	136130034	136134034	NM_001282945	4000	-	30779.93	26564.68
chr1	136130034	136134034	NM_001291930	4000	-	30779.93	26564.68
chr1	136184580	136188580	NM_031189	4000	+	34115.41	37787.52
chr1	136227505	136231505	NM_001144855	4000	-	41464.37	18661.9
chr1	136256576	136260576	NM_001042485	4000	-	4985.15	4034.33
chr1	136256576	136260576	NM_020588	4000	-	4985.15	4034.33
chr1	136256583	136260583	NR_151737	4000	-	4943.5	3999.22
chr1	136280516	136284516	NM_173771	4000	+	13871.28	21877.8
chr1	136300357	136304357	NM_001355133	4000	+	5493.76	225.61
chr1	136300357	136304357	NM_028057	4000	+	5493.76	225.61
chr1	136300357	136304357	NR_149307	4000	+	5493.76	225.61
chr1	136309954	136313954	NM_028320	4000	+	10999.72	5422.84
chr1	136310240	136314240	NM_001306069	4000	+	13112.91	5566.51
chr1	136350107	136354107	NM_001311136	4000	+	9653.22	5065.6
chr1	136350107	136354107	NM_153128	4000	+	9653.22	5065.6
chr1	136389236	136393236	NM_145510	4000	+	11379.99	16079.07
chr1	136444259	136448259	NM_001145300	4000	-	18123.43	22678.49
chr1	136444259	136448259	NM_001291015	4000	-	18123.43	22678.49
chr1	136454754	136458754	NM_152895	4000	+	9520.48	11468.38
chr1	13648590	13652590	NM_145381	4000	-	10306.53	12653.99
chr1	136541188	136545188	NM_009307	4000	+	37876.42	43127.11
chr1	13656851	13660851	NM_001011873	4000	+	16332.16	12773.01
chr1	136603876	136607876	NM_001355726	4000	+	38396.6	34237.71
chr1	136698298	136702298	NR_015606	4000	-	16631.71	16048.7
chr1	136850517	136854517	NM_001081307	4000	-	11548.43	7045.62
chr1	136857141	136861141	NM_001278115	4000	+	6544.56	6769.0
chr1	136857141	136861141	NM_026024	4000	+	6544.56	6769.0
chr1	136999853	137003853	NM_001033409	4000	-	21194.69	16835.75
chr1	137027152	137031152	NM_007955	4000	-	37531.39	38913.66
chr1	137027152	137031152	NR_153383	4000	-	37531.39	38913.66
chr1	137027276	137031276	NM_177081	4000	+	38041.58	39981.87
chr1	137027885	137031885	NM_001356382	4000	+	33336.15	37152.69
chr1	137041410	137045410	NM_026823	4000	+	14790.65	5719.29
chr1	137062258	137066258	NM_134438	4000	-	14215.37	22720.63
chr1	137153049	137157049	NM_001163131	4000	-	21750.84	20707.68
chr1	137153049	137157049	NM_007921	4000	-	21750.84	20707.68
chr1	137178661	137182661	NM_001159624	4000	-	15793.28	20096.74
chr1	137178661	137182661	NM_145417	4000	-	15793.28	20096.74
chr1	137208314	137212314	NM_001360857	4000	-	6200.11	15149.94
chr1	137208314	137212314	NM_001360858	4000	-	6200.11	15149.94
chr1	137208314	137212314	NM_011590	4000	-	6200.11	15149.94
chr1	137219389	137223389	NM_053106	4000	+	35428.21	39073.94
chr1	137269640	137273640	NM_175259	4000	-	19379.86	21285.92
chr1	137325068	137329068	NM_153774	4000	-	22247.05	14929.39
chr1	137325076	137329076	NM_001357575	4000	-	22262.97	14929.39
chr1	137325076	137329076	NM_001357576	4000	-	22262.97	14929.39
chr1	137325076	137329076	NM_001357577	4000	-	22262.97	14929.39
chr1	137325076	137329076	NM_001357578	4000	-	22262.97	14929.39
chr1	137325076	137329076	NR_151727	4000	-	22262.97	14929.39
chr1	137349260	137353260	NR_049188	4000	-	19396.78	21006.22
chr1	137479932	137483932	NM_173437	4000	-	15140.41	15846.77
chr1	137492352	137496352	NR_151586	4000	+	30314.31	27953.98
chr1	137614639	137618639	NM_001360782	4000	+	17439.4	6515.35
chr1	137623743	137627743	NM_007791	4000	+	19653.73	15864.11
chr1	137623743	137627743	NR_153810	4000	+	19653.73	15864.11
chr1	137660661	137664661	NM_013750	4000	+	19044.87	25339.98
chr1	137693997	137697997	NM_021467	4000	+	10894.05	12052.59
chr1	137694087	137698087	NM_001112702	4000	+	11072.25	11273.21
chr1	137713174	137717174	NM_133664	4000	+	31410.74	25569.58
chr1	137730910	137734910	NM_001130174	4000	+	25247.43	20270.66
chr1	137730910	137734910	NM_001130175	4000	+	25247.43	20270.66
chr1	137730910	137734910	NM_001130177	4000	+	25247.43	20270.66
chr1	137730910	137734910	NM_001130178	4000	+	25247.43	20270.66
chr1	137730910	137734910	NM_001130179	4000	+	25247.43	20270.66
chr1	137730910	137734910	NM_001130180	4000	+	25247.43	20270.66
chr1	137730910	137734910	NM_001130181	4000	+	25247.43	20270.66
chr1	137730910	137734910	NM_011619	4000	+	25247.43	20270.66
chr1	137735437	137739437	NM_001130176	4000	+	36973.22	38224.3
chr1	13775010	13779010	NR_004447	4000	-	13272.05	10627.74
chr1	137813784	137817784	NM_001313701	4000	-	19796.39	19861.35
chr1	137813784	137817784	NM_019645	4000	-	19796.39	19861.35
chr1	137900919	137904919	NM_177642	4000	-	17357.47	13857.04
chr1	137902795	137906795	NM_001160145	4000	+	5353.37	12296.79
chr1	137912577	137916577	NM_025439	4000	+	13325.01	10540.61
chr1	137912732	137916732	NM_001160146	4000	+	14217.61	11111.03
chr1	137945380	137949380	NM_001270609	4000	+	26121.03	20937.9
chr1	137947477	137951477	NM_001081023	4000	+	33442.32	25212.69
chr1	137947477	137951477	NM_014193	4000	+	33442.32	25212.69
chr1	138025760	138029760	NR_046167	4000	-	25666.97	22232.36
chr1	138025760	138029760	NR_046168	4000	-	25666.97	22232.36
chr1	138025760	138029760	NR_046169	4000	-	25666.97	22232.36
chr1	138025760	138029760	NR_046170	4000	-	25666.97	22232.36
chr1	138025966	138029966	NM_001039472	4000	+	26969.65	26698.7
chr1	138025966	138029966	NR_153829	4000	+	26969.65	26698.7
chr1	138107405	138111405	NM_001329610	4000	-	15353.82	18487.24
chr1	138128857	138132857	NM_028872	4000	-	14274.9	10536.99
chr1	138155450	138159450	NM_001101516	4000	-	40966.21	43966.85
chr1	138240681	138244681	NM_001347109	4000	-	6606.44	10258.95
chr1	138240681	138244681	NM_001347110	4000	-	6606.44	10258.95
chr1	138309847	138313847	NM_026500	4000	+	25237.18	18927.19
chr1	138310096	138314096	NR_024328	4000	-	27472.22	21933.81
chr1	138362424	138366424	NM_001287179	4000	+	24845.94	18224.66
chr1	138519477	138523477	NM_001160251	4000	+	11581.91	7206.59
chr1	138519477	138523477	NM_177643	4000	+	11581.91	7206.59
chr1	138577972	138581972	NR_045324	4000	+	33548.68	23851.65
chr1	138578205	138582205	NR_045325	4000	+	33737.05	24604.05
chr1	138590787	138594787	NR_037986	4000	+	9168.29	4226.12
chr1	138848207	138852207	NM_001159769	4000	-	9063.39	11105.89
chr1	138855025	138859025	NM_030676	4000	-	9522.47	6147.55
chr1	139861031	139865031	NR_029795	4000	+	5351.57	7355.98
chr1	139861215	139865215	NR_029820	4000	+	5351.57	7903.4
chr1	140069703	140073703	NM_001111316	4000	-	6680.3	5961.77
chr1	140069882	140073882	NM_001268286	4000	-	6543.68	6880.42
chr1	140069882	140073882	NM_011210	4000	-	6543.68	6880.42
chr1	140168314	140172314	NM_177397	4000	+	6197.71	1561.69
chr1	140514334	140518334	NM_001311148	4000	-	8924.45	4393.15
chr1	140514334	140518334	NM_021605	4000	-	8924.45	4393.15
chr1	140576652	140580652	NR_040304	4000	-	13387.78	10078.61
chr1	140737021	140741021	NM_001025565	4000	-	14188.57	13712.98
chr1	140737021	140741021	NM_001042577	4000	-	14188.57	13712.98
chr1	140742156	140746156	NM_010714	4000	-	17890.54	24405.02
chr1	140751431	140755431	NM_001081226	4000	-	5543.16	2836.67
chr1	140771527	140775527	NR_138576	4000	-	18651.83	21076.37
chr1	140858285	140862285	NM_001166501	4000	+	6433.17	4605.92
chr1	140862297	140866297	NM_181347	4000	+	6038.75	6780.79
chr1	140872233	140876233	NR_108103	4000	+	7958.19	9657.51
chr1	141271653	141275653	NM_133239	4000	-	11233.0	15574.11
chr1	141274028	141278028	NR_040455	4000	+	13370.48	15153.27
chr1	141302856	141306856	NR_151522	4000	+	5949.11	6758.65
chr1	141316959	141320959	NM_172643	4000	+	15100.5	12293.29
chr1	141349349	141353349	NM_009791	4000	+	3654.2	1757.06
chr1	141396283	141400283	NM_031164	4000	+	4292.15	3989.05
chr1	141454799	141458799	NM_015780	4000	-	2972.14	4392.19
